     GroupId NumberId CabinDeck CabinNumber CabinSide PassengerId HomePlanet  CryoSleep     Cabin    Destination   Age  VIP  RoomService  FoodCourt  ShoppingMall      Spa   VRDeck                Name  Transported
57      0062       01         F          13         S     0062_01      Earth          0    F/13/S    TRAPPIST-1e  62.0    0          0.0      592.0           0.0     17.0     25.0      Sterry Greeves            0
58      0064       01         F          14         S     0064_01       Mars          1    F/14/S    TRAPPIST-1e  15.0    0          0.0        0.0           0.0      0.0      0.0                 NaN            1
59      0064       02         E           3         S     0064_02        NaN          1     E/3/S    TRAPPIST-1e  33.0    0          0.0        0.0           NaN      0.0      0.0         Colatz Keen            1
60      0066       01         G           6         P     0066_01      Earth          0     G/6/P    TRAPPIST-1e  62.0    0          1.0      153.0         197.0      0.0    460.0    Diandy Pecketton            0
61      0067       01         G          10         S     0067_01      Earth          1    G/10/S  PSO J318.5-22   0.0    0          0.0        0.0           0.0      0.0      0.0       Ninaha Leeves            1
62      0067       02         G          10         S     0067_02      Earth          0    G/10/S    TRAPPIST-1e  18.0    0          1.0      258.0         446.0      0.0      0.0       Celine Leeves            1
63      0067       03         F          15         S     0067_03      Earth          0    F/15/S    55 Cancri e  21.0    0       1946.0       37.0           0.0      0.0     24.0       Velyne Leeves            0
64      0068       01         E           4         S     0068_01       Mars          0     E/4/S    TRAPPIST-1e   NaN    0        793.0        0.0           2.0    253.0      0.0         Cinst Binie            0
65      0069       01         F          16         S     0069_01      Earth          0    F/16/S    TRAPPIST-1e  42.0    0        887.0        0.0           9.0      6.0      0.0                 NaN            1
66      0070       01         F          13         P     0070_01      Earth          0    F/13/P    TRAPPIST-1e  19.0    0        190.0        0.0           5.0      1.0    726.0     Meremy Brighttt            0
67      0071       01         F          14         P     0071_01      Earth          0    F/14/P    TRAPPIST-1e  17.0    0         16.0     2165.0           0.0      0.0     52.0      Nelly Dillines            0
68      0072       01         F          17         S     0072_01      Earth          0    F/17/S    TRAPPIST-1e  14.0    0          0.0        1.0           0.0      0.0   1063.0    Thell Brantuarez            0
69      0073       01         D           3         P     0073_01       Mars          0     D/3/P  PSO J318.5-22  37.0    0         46.0       83.0         738.0      0.0     12.0           Gorn Make            0
70      0074       01         C           3         S     0074_01     Europa          0     C/3/S    TRAPPIST-1e  42.0    0          1.0     8397.0           0.0      0.0    506.0    Aldibah Mostedry            1
71      0076       01         F          18         S     0076_01       Mars          0    F/18/S    TRAPPIST-1e  27.0    0        147.0        0.0        1018.0      0.0      0.0            Conk Dal            1
72      0077       01         F          15         P     0077_01       Mars          0    F/15/P    TRAPPIST-1e  28.0    0         14.0        0.0        1295.0      0.0      0.0           Pon Blité            1
73      0078       01         C           4         S     0078_01     Europa          0     C/4/S    TRAPPIST-1e  38.0    0          0.0     5840.0           0.0    321.0   9654.0     Spuri Pokerheed            0
74      0081       01         G          13         S     0081_01      Earth          1    G/13/S    TRAPPIST-1e  13.0    0          0.0        0.0           0.0      0.0      0.0    Dellie Vinozarks            0
75      0082       01         F          16         P     0082_01       Mars          0    F/16/P    TRAPPIST-1e  42.0    0       7406.0        0.0           0.0      0.0      0.0         Totse Datte            0
76      0082       02         F          16         P     0082_02       Mars          1    F/16/P    TRAPPIST-1e   2.0    0          0.0        0.0           0.0      0.0      0.0        Eaturs Datte            1
77      0082       03         F          16         P     0082_03       Mars          0    F/16/P    TRAPPIST-1e   8.0    0          0.0        0.0           0.0      0.0      0.0                 NaN            1
78      0084       01         G          14         S     0084_01      Earth          0    G/14/S    TRAPPIST-1e  24.0    0        688.0        0.0           0.0      0.0     17.0   Coren Coopezmaney            1
79      0085       01         C           5         S     0085_01     Europa          1     C/5/S    TRAPPIST-1e  40.0    0          0.0        0.0           0.0      0.0      0.0  Furudah Ellcefulve            1
80      0086       01         F          17         P     0086_01      Earth          0    F/17/P    TRAPPIST-1e  43.0    0        211.0        0.0           0.0    638.0    513.0        Jodye Kinson            0
81      0088       01         E           5         S     0088_01       Mars          1     E/5/S  PSO J318.5-22  45.0    0          0.0        0.0           0.0      0.0      0.0        Stmeal Sacre            1
82      0090       01         G          15         S     0090_01      Earth          1    G/15/S    TRAPPIST-1e  35.0    0          0.0        0.0           0.0      0.0      0.0       Heremy Santry            1
83      0091       01         G          16         S     0091_01      Earth          1    G/16/S    TRAPPIST-1e  26.0    0          NaN        0.0           0.0      0.0      0.0     Deanne Yorkland            1
84      0091       02         F          20         S     0091_02      Earth          0    F/20/S    TRAPPIST-1e  27.0    0          1.0      697.0          31.0    188.0      0.0      Tinez Yorkland            0
85      0092       01         G           9         P     0092_01      Earth          0     G/9/P    TRAPPIST-1e  19.0    0          0.0        0.0         670.0      1.0     34.0      Gracy Dunnisey            0
86      0092       02         G           9         P     0092_02      Earth          1     G/9/P    TRAPPIST-1e   0.0    0          0.0        0.0           NaN      0.0      0.0        Stald Hewson            1
87      0092       03         G           9         P     0092_03      Earth          1     G/9/P    TRAPPIST-1e   3.0    0          0.0        0.0           0.0      0.0      0.0        Tiney Hewson            1
88      0097       01         A           2         S     0097_01     Europa          0     A/2/S    TRAPPIST-1e  54.0    0          0.0     1208.0           0.0      3.0    637.0     Alchium Fictful            0
89      0098       01         G          11         P     0098_01      Earth          0    G/11/P    TRAPPIST-1e  26.0    0          0.0      856.0           5.0     32.0      0.0     Doria Carezquez            0
90      0098       02         G          11         P     0098_02      Earth          0    G/11/P    TRAPPIST-1e  26.0    0          0.0     2811.0         957.0      0.0     87.0    Leence Carezquez            1
91      0099       01         F          19         P     0099_01      Earth          0    F/19/P  PSO J318.5-22  23.0    0        311.0      427.0         526.0     37.0      0.0   Aliey Leetersoney            0
92      0099       02         G          12         P     0099_02      Earth         -1    G/12/P    TRAPPIST-1e   2.0    0          0.0        0.0           0.0      0.0      0.0    Thewis Connelson            1
93      0101       01       NaN         NaN       NaN     0101_01       Mars          1       NaN    TRAPPIST-1e  31.0    0          0.0        0.0           0.0      0.0      0.0           Book Trad            1
94      0102       01         F          23         S     0102_01      Earth          0    F/23/S    TRAPPIST-1e  18.0    0          0.0        0.0           0.0    830.0     91.0       Ritany Holson            0
95      0103       01         F          24         S     0103_01      Earth          0    F/24/S    TRAPPIST-1e  24.0    0          0.0        NaN           0.0      0.0     17.0      Arlen Mclainez            1
96      0103       02         G          18         S     0103_02      Earth          1    G/18/S    55 Cancri e   9.0    0          0.0        0.0           0.0      0.0      0.0     Shaele Mclainez            1
97      0103       03         G          18         S     0103_03      Earth          1    G/18/S    TRAPPIST-1e   6.0    0          0.0        0.0           0.0      0.0      0.0      Fanne Mclainez            0
98      0105       01         F          21         P     0105_01      Earth         -1    F/21/P    TRAPPIST-1e  27.0    0          0.0        0.0         570.0      2.0    131.0    Carry Cleachrand            0
99      0107       01         D           2         S     0107_01       Mars          0     D/2/S    TRAPPIST-1e  21.0    0       1743.0        5.0          17.0      0.0      0.0         Coobix Hart            0
100     0108       01         G          19         S     0108_01      Earth          1    G/19/S    TRAPPIST-1e  23.0    0          0.0        0.0           0.0      0.0      0.0    Natald Handertiz            0
101     0108       02         G          19         S     0108_02      Earth          0    G/19/S    TRAPPIST-1e  31.0    0        562.0        0.0         326.0      0.0      0.0                 NaN            0
102     0108       03         G          19         S     0108_03      Earth          0    G/19/S    TRAPPIST-1e   0.0   -1          0.0        0.0           0.0      0.0      0.0     Oline Handertiz            1
103     0110       01       NaN         NaN       NaN     0110_01     Europa          0       NaN    TRAPPIST-1e  32.0    0          0.0      410.0           6.0   3929.0    764.0   Graviph Aloubtled            0
104     0110       02         B           5         P     0110_02     Europa         -1     B/5/P    TRAPPIST-1e  40.0    0          0.0      331.0           0.0      0.0   1687.0     Aldeba Bootious            0
105     0110       03         B           5         P     0110_03     Europa          0     B/5/P    TRAPPIST-1e  42.0    0       2209.0    11418.0           0.0   1868.0    445.0   Alaratz Aloubtled            1
106     0110       04         B           5         P     0110_04     Europa          1     B/5/P    TRAPPIST-1e  28.0    0          0.0        0.0           0.0      0.0      0.0     Izark Aloubtled            1
107     0111       01         E           6         S     0111_01     Europa          1     E/6/S    TRAPPIST-1e  29.0    0          0.0        0.0           0.0      0.0      0.0       Aldera Supred            1
108     0112       01         B           1         S     0112_01     Europa          0     B/1/S    55 Cancri e  48.0    1          0.0     2537.0          87.0     17.0     13.0        Moth Cowtale            1
109     0113       01         F          23         P     0113_01      Earth          0    F/23/P    TRAPPIST-1e  64.0    0          0.0        0.0         804.0      0.0      0.0        Idary Carvis            1
110     0114       01         G          20         S     0114_01      Earth          0    G/20/S    TRAPPIST-1e  27.0    0         82.0      157.0         429.0    238.0      1.0     Maura Beckerson            0
111     0115       01         F          24         P     0115_01       Mars         -1    F/24/P    TRAPPIST-1e  26.0    0          0.0        0.0           0.0      0.0      NaN           Rohs Pead            1
112     0116       01         D           4         P     0116_01     Europa          0     D/4/P    TRAPPIST-1e  33.0    0          1.0     2223.0           0.0     12.0    404.0     Alhenah Suptive            1
113     0119       01         A           0         P     0119_01        NaN          0     A/0/P    TRAPPIST-1e  39.0    0          0.0     2344.0           0.0     65.0   6898.0        Batan Coning            0
114     0119       02         A           0         P     0119_02     Europa          1     A/0/P    TRAPPIST-1e  13.0    0          0.0        0.0           0.0      0.0      0.0      Kleeiak Coning            1
115     0120       01         F          25         P     0120_01       Mars          1    F/25/P    TRAPPIST-1e  24.0    0          0.0        0.0           0.0      0.0      NaN          Bees Sacre            1
116     0122       01         G          21         S     0122_01      Earth          0    G/21/S    TRAPPIST-1e  29.0    0          0.0        0.0           0.0    699.0     74.0       Shelle Hayder            0
117     0123       01         F          27         P     0123_01      Earth          0    F/27/P    TRAPPIST-1e  18.0    0         55.0      597.0          49.0      0.0      1.0        Iree Fielson            0
118     0126       01         F          27         S     0126_01       Mars          1    F/27/S    TRAPPIST-1e  67.0    0          0.0        0.0           0.0      0.0      0.0          Milly Mish            1
119     0127       01         E           7         S     0127_01       Mars          0     E/7/S    TRAPPIST-1e  35.0    0        701.0        0.0         296.0      0.0     25.0        Miloss Mesty            0
120     0128       01         D           3         S     0128_01       Mars          0     D/3/S    TRAPPIST-1e  61.0    1       2353.0      334.0           9.0    316.0      2.0          Grohs Fles            0
121     0128       02         E           8         S     0128_02       Mars          0     E/8/S    TRAPPIST-1e  45.0    0       2103.0        6.0           0.0      0.0      0.0         Barave Fles            0
122     0129       01         G          22         S     0129_01      Earth          1    G/22/S  PSO J318.5-22  22.0    0          0.0        0.0           NaN      0.0      0.0         Race Fowles            1
123     0133       01         F          29         S     0133_01       Mars          1    F/29/S    TRAPPIST-1e  19.0    0          0.0        0.0           0.0      0.0      0.0          Flynx Blie            1
124     0133       02         D           5         S     0133_02       Mars          0     D/5/S    TRAPPIST-1e  36.0    0       2738.0        0.0           0.0      0.0      0.0         Egrasp Blie            0
125     0134       01         G          17         P     0134_01      Earth          0    G/17/P    TRAPPIST-1e  19.0    0          0.0       14.0         730.0      0.0      0.0    Camina Harmontry            1
126     0136       01         G          23         S     0136_01      Earth          0    G/23/S  PSO J318.5-22  47.0    0         97.0      418.0         126.0     25.0     55.0                 NaN            0
127     0138       01         G          18         P     0138_01      Earth          1    G/18/P    TRAPPIST-1e  13.0    0          0.0        0.0           0.0      0.0      0.0        Fayene Gambs            1
128     0138       02         E           5         P     0138_02      Earth          0     E/5/P            NaN  34.0    0          0.0       22.0           0.0    564.0    207.0         Monah Gambs            0
129     0139       01         C           6         S     0139_01     Europa          1     C/6/S    55 Cancri e  35.0    0          0.0        0.0           0.0      0.0      0.0       Charda Myling            1
130     0140       01         G          19         P     0140_01      Earth          1    G/19/P    TRAPPIST-1e  24.0    0          0.0        0.0           0.0      0.0      0.0    Evaley Mejiaddox            1
131     0140       02         F          29         P     0140_02      Earth          0    F/29/P    TRAPPIST-1e  26.0    0        440.0        0.0           0.0      0.0    462.0    Verney Whitakers            0
132     0141       01         F          30         P     0141_01       Mars          0    F/30/P    TRAPPIST-1e  31.0    0          NaN        0.0          97.0      0.0      0.0        Pyrohs Harte            0
133     0144       01         F          31         S     0144_01      Earth          0    F/31/S    TRAPPIST-1e  20.0    0          0.0      420.0         210.0      0.0      0.0       Guadae Dayers            1
134     0146       01         G          25         S     0146_01      Earth          0    G/25/S    TRAPPIST-1e  56.0    0          0.0        0.0           0.0      0.0      0.0   Verly Wolferguson            0
135     0147       01         G          26         S     0147_01      Earth          1    G/26/S    TRAPPIST-1e  50.0    0          0.0        0.0           0.0      0.0      0.0   Samie Hubbarrison            1
136     0148       01         F          31         P     0148_01       Mars          0    F/31/P    TRAPPIST-1e  42.0    0       1072.0        0.0          10.0      0.0     76.0         Corsh Pashe            0
137     0149       01         G          27         S     0149_01      Earth          1    G/27/S    55 Cancri e   NaN    0          0.0        0.0           0.0      0.0      0.0  Billya Hubbarrison            1
138     0151       01         G          20         P     0151_01      Earth          1    G/20/P    55 Cancri e  38.0    0          0.0        0.0           0.0      0.0      0.0       Shanie Simson            0
139     0152       01         F          32         P     0152_01      Earth          0    F/32/P            NaN  41.0    0          0.0        0.0           0.0      0.0    607.0        Andan Estron            0
140     0160       01         G          22         P     0160_01      Earth          0    G/22/P    TRAPPIST-1e  22.0    0       4119.0        0.0           0.0      0.0     61.0       Gory Atkinney            0
141     0163       01         B           8         P     0163_01     Europa          1     B/8/P    TRAPPIST-1e  26.0    0          0.0        0.0           0.0      0.0      0.0  Kabiton Hetforhaft            1
142     0163       02         B           8         P     0163_02     Europa          1     B/8/P    TRAPPIST-1e  17.0    0          0.0        0.0           0.0      0.0      0.0  Scharab Hetforhaft            1
143     0164       01         G          28         S     0164_01      Earth          0    G/28/S    TRAPPIST-1e  57.0    0         50.0     1688.0           0.0      NaN    135.0     Fany Hutchinton            1
144     0164       02         G          28         S     0164_02      Earth          1    G/28/S  PSO J318.5-22  17.0    0          0.0        0.0           0.0      0.0      0.0    Ianya Hutchinton            0
145     0165       01         F          37         P     0165_01       Mars          1    F/37/P    TRAPPIST-1e  35.0   -1          0.0        0.0           0.0      0.0      0.0        Graven Anche            1
146     0167       01         F          35         S     0167_01       Mars          1    F/35/S    TRAPPIST-1e  13.0    0          0.0        0.0           0.0      0.0      0.0         Miten Floaf            1
147     0167       02         F          35         S     0167_02       Mars          0    F/35/S    TRAPPIST-1e  27.0    0       1365.0        0.0          48.0     22.0    137.0          Rios Floaf            0
148     0169       01         G          23         P     0169_01      Earth          1    G/23/P    TRAPPIST-1e  31.0    0          0.0        0.0           0.0      0.0      0.0      Wandy Fisherry            0
149     0170       01         E          10         S     0170_01      Earth          0    E/10/S    TRAPPIST-1e  24.0    0          0.0        0.0           0.0    221.0    567.0    Mollie Mcmahoney            0
150     0171       01         G          30         S     0171_01      Earth          1    G/30/S  PSO J318.5-22  19.0    0          0.0        0.0           0.0      0.0      0.0  Coracy Gordanieves            1
151     0172       01         G          24         P     0172_01      Earth          1    G/24/P    TRAPPIST-1e  32.0    0          0.0        0.0           0.0      0.0      0.0    Hanna Johnshines            1
152     0173       01         E          11         S     0173_01      Earth         -1    E/11/S    TRAPPIST-1e  58.0    0          0.0      985.0           0.0      5.0      0.0      Hilip Grifford            1
153     0174       01         F          38         P     0174_01      Earth          0    F/38/P    55 Cancri e  21.0    0        287.0        0.0          16.0    115.0    175.0       Doryn Lambles            0
154     0177       01         B           2         S     0177_01     Europa          0     B/2/S    TRAPPIST-1e  38.0    0          0.0    10346.0           1.0  14970.0   2111.0    Toperon Iniouser            0
155     0178       01         D           6         S     0178_01       Mars          0     D/6/S    TRAPPIST-1e  38.0    0       3414.0        0.0         161.0     28.0    119.0           Wees Knik            0
156     0179       01         G          26         P     0179_01      Earth          0    G/26/P    TRAPPIST-1e  19.0    0          1.0      219.0         673.0      2.0     11.0  Elaney Webstephrey            1
157     0179       02         G          26         P     0179_02      Earth          0    G/26/P    TRAPPIST-1e   0.0    0          0.0        0.0           0.0      0.0      0.0   Raque Webstephrey            0
158     0179       03         G          26         P     0179_03      Earth          0    G/26/P    TRAPPIST-1e   3.0    0          0.0        0.0           0.0      0.0      0.0  Sallyl Webstephrey            1
159     0181       01         G          27         P     0181_01      Earth          0    G/27/P    TRAPPIST-1e  20.0    0          0.0        0.0           3.0    299.0     92.0     Nancis Brighttt            0
160     0182       01         C           3         P     0182_01     Europa          1     C/3/P    TRAPPIST-1e  24.0    0          0.0        0.0           0.0      0.0      0.0      Ksorab Disight            1
161     0183       01         F          36         S     0183_01      Earth          0    F/36/S    TRAPPIST-1e  37.0    0         17.0      146.0         426.0      0.0    232.0        Stany Weaves            1
162     0186       01         G          28         P     0186_01      Earth          0    G/28/P    TRAPPIST-1e  25.0    0         62.0        0.0           0.0      0.0    956.0   Camiet Shephendry            0
163     0188       01         G          31         S     0188_01      Earth          1    G/31/S    TRAPPIST-1e  56.0    0          0.0        0.0           0.0      0.0      0.0        Branda Romez            1
164     0189       01         E           8         P     0189_01      Earth          0     E/8/P    55 Cancri e  49.0    0         84.0        3.0         401.0    202.0     98.0       Helly Booters            0
165     0190       01         G          32         S     0190_01      Earth          1    G/32/S    55 Cancri e  11.0    0          0.0        0.0           0.0      0.0      0.0                 NaN            0
166     0192       01         G          29         P     0192_01      Earth          1    G/29/P    TRAPPIST-1e   1.0    0          0.0        0.0           0.0      0.0      0.0     Tance Adavisons            1
167     0192       02         G          29         P     0192_02      Earth          0    G/29/P    TRAPPIST-1e   8.0    0          0.0        0.0           0.0      0.0      0.0    Robyny Adavisons            0
168     0192       03         G          29         P     0192_03      Earth          0    G/29/P    TRAPPIST-1e  39.0    0          0.0        0.0          10.0    898.0      0.0    Lilace Adavisons            0
169     0193       01         F          41         P     0193_01       Mars          1    F/41/P    TRAPPIST-1e   2.0    0          0.0        0.0           0.0      0.0      0.0             Sps Raf            1
170     0193       02         F          41         P     0193_02       Mars          0    F/41/P    TRAPPIST-1e  23.0    0          NaN        0.0           8.0   1072.0      0.0           Frook Raf            0
171     0193       03         F          41         P     0193_03       Mars          0    F/41/P    TRAPPIST-1e   0.0    0          0.0        0.0           0.0      0.0      0.0           Goles Raf            1
172     0195       01         F          42         P     0195_01       Mars          0    F/42/P    TRAPPIST-1e  39.0    0        406.0        0.0         867.0      0.0      0.0           Bar Floaf            1
173     0196       01         D           5         P     0196_01       Mars          0     D/5/P  PSO J318.5-22  25.0    0       1052.0        0.0         719.0      0.0      7.0         Caper Emead            0
174     0197       01         C           5         P     0197_01     Europa          0     C/5/P    TRAPPIST-1e  36.0    0          0.0      972.0           0.0    795.0    575.0      Astrak Dissper            0
175     0198       01         G          30         P     0198_01      Earth         -1    G/30/P  PSO J318.5-22  52.0    0          0.0        0.0           0.0      0.0      0.0       Jeroy Cookson            1
176     0199       01         G          33         S     0199_01      Earth          1    G/33/S    TRAPPIST-1e  18.0    0          0.0        0.0           0.0      0.0      0.0      Regana Morrows            0
